,11476500
2015-12-23 00:00:00-08:00,12100.011402344282
2015-12-24 00:00:00-08:00,7520.00708641562
2015-12-25 00:00:00-08:00,6060.005710595566
2015-12-26 00:00:00-08:00,4540.004278234962
2015-12-27 00:00:00-08:00,3650.0034395501343
2015-12-28 00:00:00-08:00,3150.0029683788835
2015-12-29 00:00:00-08:00,2760.002600865307
2015-12-30 00:00:00-08:00,2480.0023370094063
2015-12-31 00:00:00-08:00,2240.0021108472056
2016-01-01 00:00:00-08:00,1980.0018658381553
2016-01-02 00:00:00-08:00,1770.0016679462296
2016-01-03 00:00:00-08:00,1630.0015360182792
2016-01-04 00:00:00-08:00,1700.0016019822544
2016-01-05 00:00:00-08:00,6690.006304271343
2016-01-06 00:00:00-08:00,6460.006087532567
2016-01-07 00:00:00-08:00,6880.006483316418
2016-01-08 00:00:00-08:00,5040.004749406214
2016-01-09 00:00:00-08:00,4850.004570361138
2016-01-10 00:00:00-08:00,4700.004429009762
2016-01-11 00:00:00-08:00,3710.0034960906846
2016-01-12 00:00:00-08:00,3190.0030060725835
2016-01-13 00:00:00-08:00,7410.006982757944
2016-01-14 00:00:00-08:00,7820.00736911837
2016-01-15 00:00:00-08:00,9440.008895713225
2016-01-16 00:00:00-08:00,9010.008490505948
2016-01-17 00:00:00-08:00,28000.02638559007
2016-01-18 00:00:00-08:00,27700.026102887325
2016-01-19 00:00:00-08:00,16200.015265948541
2016-01-20 00:00:00-08:00,11800.011119641531
2016-01-21 00:00:00-08:00,8040.007576433721
2016-01-22 00:00:00-08:00,7590.007152379595
2016-01-23 00:00:00-08:00,9870.009300920501
2016-01-24 00:00:00-08:00,9580.009027641176
2016-01-25 00:00:00-08:00,7650.007208920145
2016-01-26 00:00:00-08:00,6060.005710595566
2016-01-27 00:00:00-08:00,4940.004655171962
2016-01-28 00:00:00-08:00,4670.004400739487
2016-01-29 00:00:00-08:00,12800.012061984033
2016-01-30 00:00:00-08:00,13200.012438921034
2016-01-31 00:00:00-08:00,8340.007859136473
2016-02-01 00:00:00-08:00,6100.005748289265
2016-02-02 00:00:00-08:00,4740.004466703463
2016-02-03 00:00:00-08:00,3980.0037505231603
2016-02-04 00:00:00-08:00,3710.0034960906846
2016-02-05 00:00:00-08:00,3220.0030343428584
2016-02-06 00:00:00-08:00,2850.0026856761324
2016-02-07 00:00:00-08:00,2590.002440667082
2016-02-08 00:00:00-08:00,2390.002252198581
2016-02-09 00:00:00-08:00,2200.0020731535055
2016-02-10 00:00:00-08:00,2030.0019129552802
2016-02-11 00:00:00-08:00,1880.001771603905
2016-02-12 00:00:00-08:00,1700.0016019822544
2016-02-13 00:00:00-08:00,1540.001451207454
2016-02-14 00:00:00-08:00,1410.0013287029287
2016-02-15 00:00:00-08:00,1270.0011967749783
2016-02-16 00:00:00-08:00,1180.001111964153
2016-02-17 00:00:00-08:00,1140.0010742704528
2016-02-18 00:00:00-08:00,1770.0016679462296
2016-02-19 00:00:00-08:00,3680.0034678204092
2016-02-20 00:00:00-08:00,3320.003128577109
2016-02-21 00:00:00-08:00,2420.0022804688565
2016-02-22 00:00:00-08:00,2060.0019412255556
2016-02-23 00:00:00-08:00,1830.0017244867797
2016-02-24 00:00:00-08:00,1660.0015642885544
2016-02-25 00:00:00-08:00,1520.001432360604
2016-02-26 00:00:00-08:00,1430.0013475497788
2016-02-27 00:00:00-08:00,1400.0013192795036
2016-02-28 00:00:00-08:00,1310.0012344686784
2016-02-29 00:00:00-08:00,1220.0011496578531
2016-03-01 00:00:00-08:00,1160.001093117303
2016-03-02 00:00:00-08:00,1260.0011873515534
2016-03-03 00:00:00-08:00,2030.0019129552802
2016-03-04 00:00:00-08:00,2260.002129694056
2016-03-05 00:00:00-08:00,8790.008283190598
2016-03-06 00:00:00-08:00,25400.02393549957
2016-03-07 00:00:00-08:00,18300.0172448678
2016-03-08 00:00:00-08:00,10400.009800362028
2016-03-09 00:00:00-08:00,7480.00704872192
2016-03-10 00:00:00-08:00,15000.01413513754
2016-03-11 00:00:00-08:00,12200.01149657853
2016-03-12 00:00:00-08:00,11300.01064847028
2016-03-13 00:00:00-08:00,27800.02619712157
2016-03-14 00:00:00-07:00,30900.029118383332
2016-03-15 00:00:00-07:00,14200.013381263538
2016-03-16 00:00:00-07:00,9020.008499929372
2016-03-17 00:00:00-07:00,6320.005955604617
2016-03-18 00:00:00-07:00,4760.004485550313
2016-03-19 00:00:00-07:00,3790.0035714780847
2016-03-20 00:00:00-07:00,3820.00359974836
2016-03-21 00:00:00-07:00,6780.0063890821675
2016-03-22 00:00:00-07:00,8640.008141839224
2016-03-23 00:00:00-07:00,6170.005814253241
2016-03-24 00:00:00-07:00,4780.004504397162
2016-03-25 00:00:00-07:00,3950.0037222528854
2016-03-26 00:00:00-07:00,3320.003128577109
2016-03-27 00:00:00-07:00,2840.0026762527073
2016-03-28 00:00:00-07:00,2500.002355856256
2016-03-29 00:00:00-07:00,2220.002092000356
2016-03-30 00:00:00-07:00,2020.0019035318553
2016-03-31 00:00:00-07:00,1780.0016773696548
2016-04-01 00:00:00-07:00,1620.001526594854
2016-04-02 00:00:00-07:00,1490.0014040903288
2016-04-03 00:00:00-07:00,1370.0012910092287
2016-04-04 00:00:00-07:00,1280.0012061984035
2016-04-05 00:00:00-07:00,1190.0011213875782
2016-04-06 00:00:00-07:00,1130.001064847028
2016-04-07 00:00:00-07:00,1060.0009988830527
2016-04-08 00:00:00-07:00,999.0009414001602
2016-04-09 00:00:00-07:00,955.00089993709
2016-04-10 00:00:00-07:00,918.0008650704174
2016-04-11 00:00:00-07:00,884.0008330307722
2016-04-12 00:00:00-07:00,841.0007925100447
2016-04-13 00:00:00-07:00,811.0007642397696
2016-04-14 00:00:00-07:00,857.0008075875247
2016-04-15 00:00:00-07:00,823.0007755478797
2016-04-16 00:00:00-07:00,760.000716180302
2016-04-17 00:00:00-07:00,716.000674717232
2016-04-18 00:00:00-07:00,684.0006445622718
2016-04-19 00:00:00-07:00,660.0006219460518
2016-04-20 00:00:00-07:00,634.0005974451466
2016-04-21 00:00:00-07:00,610.0005748289266
2016-04-22 00:00:00-07:00,922.0008688397874
2016-04-23 00:00:00-07:00,1120.0010554236028
2016-04-24 00:00:00-07:00,861.0008113568948
2016-04-25 00:00:00-07:00,744.0007011028218
2016-04-26 00:00:00-07:00,686.0006464469568
2016-04-27 00:00:00-07:00,666.0006276001068
2016-04-28 00:00:00-07:00,645.0006078109142
2016-04-29 00:00:00-07:00,612.0005767136116
2016-04-30 00:00:00-07:00,581.000547500994
2016-05-01 00:00:00-07:00,557.000524884774
2016-05-02 00:00:00-07:00,530.0004994415264
2016-05-03 00:00:00-07:00,511.0004815370188
2016-05-04 00:00:00-07:00,494.0004655171963
2016-05-05 00:00:00-07:00,483.00045515142875
2016-05-06 00:00:00-07:00,470.0004429009762
2016-05-07 00:00:00-07:00,467.0004400739487
2016-05-08 00:00:00-07:00,434.0004089766461
2016-05-09 00:00:00-07:00,362.00034112798596
2016-05-10 00:00:00-07:00,331.00031191536834
2016-05-11 00:00:00-07:00,314.00029589554583
2016-05-12 00:00:00-07:00,288.0002713946408
2016-05-13 00:00:00-07:00,274.0002582018457
2016-05-14 00:00:00-07:00,257.00024218202316
2016-05-15 00:00:00-07:00,247.00023275859814
2016-05-16 00:00:00-07:00,232.00021862346063
2016-05-17 00:00:00-07:00,230.00021673877558
2016-05-18 00:00:00-07:00,215.00020260363806
2016-05-19 00:00:00-07:00,205.00019318021302
2016-05-20 00:00:00-07:00,195.00018375678803
2016-05-21 00:00:00-07:00,210.00019789192555
2016-05-22 00:00:00-07:00,225.0002120270631
2016-05-23 00:00:00-07:00,220.0002073153506
2016-05-24 00:00:00-07:00,225.0002120270631
2016-05-25 00:00:00-07:00,225.0002120270631
2016-05-26 00:00:00-07:00,225.0002120270631
2016-05-27 00:00:00-07:00,221.00020825769306
2016-05-28 00:00:00-07:00,211.00019883426805
2016-05-29 00:00:00-07:00,201.00018941084303
2016-05-30 00:00:00-07:00,200.0001884685005
2016-05-31 00:00:00-07:00,197.00018564147302
2016-06-01 00:00:00-07:00,195.00018375678803
2016-06-02 00:00:00-07:00,190.0001790450755
2016-06-03 00:00:00-07:00,185.000174333363
2016-06-04 00:00:00-07:00,180.00016962165046
2016-06-05 00:00:00-07:00,176.00016585228047
2016-06-06 00:00:00-07:00,172.00016208291046
2016-06-07 00:00:00-07:00,168.00015831354042
2016-06-08 00:00:00-07:00,164.0001545441704
2016-06-09 00:00:00-07:00,157.00014794777292
2016-06-10 00:00:00-07:00,151.00014229371791
2016-06-11 00:00:00-07:00,145.00013663966288
2016-06-12 00:00:00-07:00,142.0001338126354
2016-06-13 00:00:00-07:00,135.00012721623787
2016-06-14 00:00:00-07:00,133.00012533155285
2016-06-15 00:00:00-07:00,130.00012250452534
2016-06-16 00:00:00-07:00,129.00012156218284
2016-06-17 00:00:00-07:00,134.00012627389535
2016-06-18 00:00:00-07:00,137.00012910092286
2016-06-19 00:00:00-07:00,137.00012910092286
2016-06-20 00:00:00-07:00,129.00012156218284
2016-06-21 00:00:00-07:00,120.00011308110031
2016-06-22 00:00:00-07:00,114.0001074270453
2016-06-23 00:00:00-07:00,110.0001036576753
2016-06-24 00:00:00-07:00,103.00009706127777
2016-06-25 00:00:00-07:00,94.80008933406924
2016-06-26 00:00:00-07:00,90.70008547046498
2016-06-27 00:00:00-07:00,89.900084716591
2016-06-28 00:00:00-07:00,89.20008405695124
2016-06-29 00:00:00-07:00,87.00008198379773
2016-06-30 00:00:00-07:00,86.00008104145523
2016-07-01 00:00:00-07:00,85.30008038181546
2016-07-02 00:00:00-07:00,83.10007830866195
2016-07-03 00:00:00-07:00,80.50007585857145
2016-07-04 00:00:00-07:00,78.70007416235497
2016-07-05 00:00:00-07:00,77.10007265460695
2016-07-06 00:00:00-07:00,75.30007095839045
2016-07-07 00:00:00-07:00,73.90006963911095
2016-07-08 00:00:00-07:00,73.10006888523694
2016-07-09 00:00:00-07:00,73.20006897947118
2016-07-10 00:00:00-07:00,72.50006831983144
2016-07-11 00:00:00-07:00,71.60006747172318
2016-07-12 00:00:00-07:00,70.30006624667793
2016-07-13 00:00:00-07:00,68.90006492739843
2016-07-14 00:00:00-07:00,67.80006389082168
2016-07-15 00:00:00-07:00,65.90006210037093
2016-07-16 00:00:00-07:00,63.400059744514664
2016-07-17 00:00:00-07:00,56.7000534308199
2016-07-18 00:00:00-07:00,53.600050509558145
